year,PGM_CODE,prog,ship,POWER,metier,week,quar,TRIPNR,duration_meas,duration_tot,SCIENTIFIC_NAME,ENGLISH_NAME,DUTCH_NAME,ICES_CODE,nodc,class_length,SSE_CATEGORY,GEAR_SUBTYPE,GEAR_COUNT,w_soort_meashauls,n_per_hour,n_total_trip,w_per_hour,w_total_trip
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,22,d,sum,2,0.995238372,2.171052632,155.4111842,0.209523868,14.99841686
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,23,d,sum,2,1.169329663,2.229102167,159.5665635,0.246174666,17.62200316
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,24,d,sum,2,0.887065371,1.486068112,106.377709,0.186750604,13.36823076
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,25,d,sum,2,1.467074514,2.171052632,155.4111842,0.308857792,22.1090703
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,26,d,sum,2,1.652893356,2.171052632,155.4111842,0.347977549,24.90939286
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Halichondria panicea,,Broodspons,,3.67E+11,,d,sum,2,,3.715170526,265.9442902,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Harmothoe sp.,,Zeerups,,5.00E+11,,d,sum,2,,2.171052632,155.4111842,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,24,d,sum,2,0.996094543,2.171052632,155.4111842,0.209704114,15.01131951
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,25,d,sum,2,1.1221234,2.171052632,155.4111842,0.236236505,16.9105965
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,13,d,sum,2,0.168749843,1.486068211,106.3777161,0.035526283,2.54308974
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,14,d,sum,2,0.210881826,1.486068211,106.3777161,0.044396174,3.178026109
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,15,d,sum,2,2.535577782,14.512384,1038.844821,0.533805849,38.21160201
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,16,d,sum,2,5.605898782,26.40092968,1889.86655,1.180189217,84.48187814
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,17,d,sum,2,8.192382365,32.11300379,2298.755855,1.724712077,123.4606395
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,18,d,sum,2,13.73007218,45.25541895,3239.53374,2.890541511,206.9145965
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,19,d,sum,2,17.24276109,48.22755537,3452.289172,3.630054966,259.8514347
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,20,d,sum,2,18.86291947,45.13931958,3231.22296,3.97114094,284.2675057
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,21,d,sum,2,20.44295895,42.16718316,3018.467528,4.30378083,308.0789778
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,22,d,sum,2,4.151065937,7.430341053,531.8885804,0.873908618,62.55729193
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,23,d,sum,2,14.91580625,23.3126939,1668.800338,3.140169736,224.7838169
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,24,d,sum,2,13.73780664,18.85448926,1349.66719,2.892169819,207.0311562
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,25,d,sum,2,4.810884188,5.828173474,417.2000845,1.012817724,72.50086873
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,26,d,sum,2,4.041083628,4.342105263,310.8223684,0.850754448,60.89983924
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,27,d,sum,2,1.552426422,1.486068211,106.3777161,0.326826615,23.39533853
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Limanda limanda,Dab,Schar,DAB,8.86E+11,29,d,sum,2,39.52454372,30.39473684,2175.756579,8.320956573,595.641808
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Liocarcinus holsatus,,Gewone zwemkrab,,6.19E+11,,d,sum,2,,23.3126939,1668.800338,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Lunatia catena,,Grote tepelhoorn,,5.10E+11,,d,sum,2,,5.085139368,364.0112265,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,15,d,sum,2,0.390862225,2.171052632,155.4111842,0.082286784,5.890362302
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,17,d,sum,2,0.192849718,0.743034056,53.18885449,0.040599941,2.906279081
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,18,d,sum,2,0.684036338,2.229102167,159.5665635,0.14400765,10.30854762
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,19,d,sum,2,2.116872168,5.88622291,421.3554567,0.445657299,31.90163495
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,20,d,sum,2,1.529181538,3.657120743,261.7888932,0.321932955,23.04503405
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,21,d,sum,2,1.434603343,2.972136223,212.755418,0.302021756,21.61972406
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,22,d,sum,2,4.42812311,7.999226006,572.6112616,0.932236444,66.73259212
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,23,d,sum,2,0.937844556,1.486068112,106.377709,0.197440959,14.13348199
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,27,d,sum,2,2.20045606,2.171052632,155.4111842,0.463253907,33.16125887
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Neptunea antiqua,,Noordhoorn,,5.11E+11,,d,sum,2,,6.687306947,478.6997223,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Ophiura ophiura,,Slangster,,8.13E+11,,d,sum,2,,11.65634695,834.400169,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pagurus bernhardus,,Gewone heremietkreeft,,6.18E+11,,d,sum,2,,187.755418,13440.15867,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,17,d,sum,2,1.058249109,4.342105263,310.8223684,0.222789286,15.94799972
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,18,d,sum,2,0.427949485,1.486068211,106.3777161,0.090094628,6.449273814
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,19,d,sum,2,2.929101935,8.684210526,621.6447368,0.616653039,44.14208004
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,20,d,sum,2,1.701848441,4.342105263,310.8223684,0.358283882,25.64715457
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,21,d,sum,2,7.234493768,15.99845221,1145.222537,1.52305132,109.0250903
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,22,d,sum,2,12.02374877,23.19659453,1660.489558,2.53131553,181.2000033
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,23,d,sum,2,11.13621117,18.85448926,1349.66719,2.344465509,167.824656
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,24,d,sum,2,33.19909266,49.59752421,3550.356108,6.989282666,500.3161508
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,25,d,sum,2,78.23811011,103.6532531,7419.845364,16.47118108,1179.062045
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,26,d,sum,2,79.00417697,93.25077558,6675.201352,16.63245831,1190.606807
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,27,d,sum,2,27.81318838,29.37306611,2102.621982,5.855408081,419.1496285
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,28,d,sum,2,10.720443,10.17027874,728.0224529,2.256935368,161.5589567
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,29,d,sum,2,5.076356687,4.342105263,310.8223684,1.068706671,76.50158586
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,30,d,sum,2,13.14187095,10.17027874,728.0224529,2.766709674,198.0503009
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Pleuronectes platessa,Plaice,Schol,PLE,8.86E+11,31,d,sum,2,2.115597566,1.486068211,106.3777161,0.445388961,31.88242648
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Psammechinus miliaris,,Zeeappel,,8.15E+11,,d,sum,2,,2.229102316,159.5665741,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,14,2,1277,285,4295,Scalibregma inflatum,,Scalibregma,,5.00E+11,,d,sum,2,,5.085139368,364.0112265,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Acanthocardia echinata,,Gedoornde hartschelp,,5.52E+11,,d,sum,2,,78.6641638,6424.240044,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Aequipecten opercularis,Queen scallop,Wijde mantel,QSC,5.51E+11,,d,sum,2,,0.828300197,67.64451607,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Alcyonidium diaphanum,,Hanenkam,,7.80E+11,,d,sum,2,,7.45470233,608.8006903,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,28,d,sum,2,1.012458029,0.828300259,67.64452114,0.199172071,16.26571915
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,30,d,sum,2,3.77420914,2.661523626,217.3577628,0.742467372,60.63483536
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,31,d,sum,2,2.025253685,1.330761813,108.6788814,0.398410561,32.53686248
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,34,d,sum,2,2.471741996,1.330761813,108.6788814,0.486244327,39.70995337
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,36,d,sum,2,1.740556632,0.828300259,67.64452114,0.342404583,27.96304098
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,37,d,sum,2,1.846695375,0.828300259,67.64452114,0.363284336,29.66822078
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,38,d,sum,2,3.912512865,1.656600518,135.2890423,0.769674662,62.85676405
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,40,d,sum,2,3.511606296,1.330761813,108.6788814,0.690807796,56.41597001
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,41,d,sum,2,6.009930478,2.159062072,176.3234025,1.182281406,96.55298146
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Amblyraja radiata,Starry ray,Sterrog,RJR,8.71E+11,45,d,sum,2,4.531315241,1.330761813,108.6788814,0.891406277,72.79817929
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Ammodytes tobianus,Lesser sand-eel,Kleine zandspiering,,8.85E+11,11,d,sum,2,0.01846831,0.828300259,67.64452114,0.00363311,0.296703991
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Aphrodita aculeata,,Fluwelen zeemuis,,5.00E+11,,d,sum,2,,237.6490918,19408.00916,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Arctica islandica,,Noordkromp,,5.52E+11,,d,sum,2,,2.661523626,217.3577628,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Arnoglossus laterna,Scaldfish,Schurftvis,,8.86E+11,13,d,sum,2,0.138919198,1.330761813,108.6788814,0.027328367,2.231816618
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Asterias rubens,Starfish,Zeester,STH,8.12E+11,,d,sum,2,,62.46358497,5101.192772,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Astropecten irregularis,,Kamster,,8.11E+11,,d,sum,2,,2250.832904,183818.0205,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Balanidae,,Zeepokken,,6.13E+11,,d,sum,2,,564.8885832,46132.56763,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Buccinum undatum,Whelk,Wulk,WHE,5.11E+11,,d,sum,2,,18.27741962,1492.655936,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Buglossidium luteum,Solenette,Dwergtong,,8.86E+11,8,d,sum,2,0.111988776,3.489823885,285.0022839,0.022030579,1.799163948
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Buglossidium luteum,Solenette,Dwergtong,,8.86E+11,9,d,sum,2,0.037640538,0.828300259,67.64452114,0.007404696,0.604716842
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Cancer pagurus,Edible crab,Noordzeekrab,CRE,6.19E+11,12.4,d,sum,2,,0.828300259,67.64452114,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Cancer pagurus,Edible crab,Noordzeekrab,CRE,6.19E+11,15.1,d,sum,2,,0.828300259,67.64452114,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Cancer pagurus,Edible crab,Noordzeekrab,CRE,6.19E+11,15.2,d,sum,2,,1.330761813,108.6788814,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Cancer pagurus,Edible crab,Noordzeekrab,CRE,6.19E+11,15.8,d,sum,2,,1.330761813,108.6788814,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Chamelea gallina,Striped venus,Venusschelp,SVE,5.52E+11,,d,sum,2,,0.828300197,67.64451607,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Corystes cassivelaunus,,Helmkrab,,6.19E+11,,d,sum,2,,1068.409901,87253.47526,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,14,d,sum,2,0.167197518,1.330761813,108.6788814,0.032891315,2.686124057
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,16,d,sum,2,0.404921539,2.159062072,176.3234025,0.079656696,6.505296858
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,17,d,sum,2,0.559294042,2.484900777,202.9335634,0.110025057,8.985379684
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,19,d,sum,2,0.260748838,0.828300259,67.64452114,0.051294853,4.189079687
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,21,d,sum,2,0.352928746,0.828300259,67.64452114,0.069428606,5.670002802
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,22,d,sum,2,0.652847987,1.330761813,108.6788814,0.128429112,10.4883775
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,23,d,sum,2,1.394989773,2.484900777,202.9335634,0.274424218,22.41131111
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,24,d,sum,2,0.529126712,0.828300259,67.64452114,0.104090501,8.50072423
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,25,d,sum,2,1.197993861,1.656600518,135.2890423,0.235670924,19.24645875
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,26,d,sum,2,1.349731098,1.656600518,135.2890423,0.265520872,21.68420452
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,27,d,sum,2,4.405581472,4.820585698,393.6811653,0.866671765,70.77819415
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,28,d,sum,2,3.049886646,2.987362331,243.9679237,0.599977701,48.9981789
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,29,d,sum,2,0.941059908,0.828300259,67.64452114,0.185126539,15.11866738
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,30,d,sum,2,2.087050045,1.656600518,135.2890423,0.410567222,33.52965647
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Eutrigla gurnardus,Grey gurnard,Grauwe poon,GUG,8.83E+11,33,d,sum,2,3.638327776,2.159062072,176.3234025,0.715736612,58.45182328
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Halichondria panicea,,Broodspons,,3.67E+11,,d,sum,2,,2.15906201,176.3233975,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Hippoglossoides platessoides,Long rough dab,Lange schar,PLA,8.86E+11,19,d,sum,2,0.206091205,0.828300259,67.64452114,0.040542532,3.310973459
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,12,d,sum,2,0.316707739,3.313200787,270.5780643,0.062303162,5.088091539
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,13,d,sum,2,0.84818994,6.979647738,570.0045653,0.166857037,13.62665806
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,14,d,sum,2,0.404190146,2.661523672,217.3577666,0.079512816,6.493546605
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,15,d,sum,2,1.924547955,10.29284853,840.5826295,0.378599598,30.91896714
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,16,d,sum,2,3.924967982,17.27249626,1410.587195,0.772124849,63.05686266
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,17,d,sum,2,11.69262445,42.82799449,3497.61955,2.300188416,187.8487207
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,18,d,sum,2,16.05691515,49.45439607,4038.775679,3.158737407,257.9635549
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,19,d,sum,2,19.82635618,51.81748879,4231.761584,3.900266789,318.5217877
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,20,d,sum,2,18.57012215,41.52464026,3391.178955,3.653138783,298.3396673
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,21,d,sum,2,13.62547924,26.26199056,2144.729229,2.680422145,218.9011418
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,22,d,sum,2,14.32117678,23.95371305,1956.219899,2.817280678,230.077922
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,23,d,sum,2,7.289530811,10.64609469,869.4310662,1.434006061,117.110495
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,24,d,sum,2,3.367074472,4.318124066,352.6467987,0.662375306,54.09398333
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Limanda limanda,Dab,Schar,DAB,8.86E+11,25,d,sum,2,1.463407148,1.656600393,135.2890321,0.287883373,23.51047549
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Liocarcinus holsatus,,Gewone zwemkrab,,6.19E+11,,d,sum,2,,37.73638588,3081.804847,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Lunatia catena,,Grote tepelhoorn,,5.10E+11,,d,sum,2,,6.151347448,502.3600416,,
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Merlangius merlangus,Whiting,Wijting,WHG,8.79E+11,26,d,sum,2,0.548389743,0.828300259,67.64452114,0.107879949,8.810195869
2016,DISBT,self sampling,UK64,1471,TBB_DEF_100-119_0_0,16,2,1285,305,4900,Microstomus kitt,Lemon sole,Tongschar,LEM,8.86E+11,15,d,sum,2,0.159586491,0.828300259,67.64452114,0.031394064,2.563848537
